Area,Acceso.a.electricidad,Formulario,Analfabetismo.mujeres,Acceso.servicios.de.salud,Departamento,Municipio,Código_lugar,Calidad.de.alimentos,Cantidad.de.alimentos,Animales.traspatio,Alcoholismo,Inseguridad.alimentaria,Arrendamiento,Comida.chatarra,Compra.de.alimentos,Costos.de.producción,Gastos.en.salud,Tamaño.de.las.familias,Disponibilidad.de.agua,Enfermedades.infantiles,Espacio.familiar,Gastos.en.alimentos,Ingresos.agrícolas,Tasa.interés,Deudas,Interés,Venta.de.terrenos,Calidad.de.vida,Porcentaje.tierras.producción.comercial,Tierra.del.hogar,Tenencia.de.tierra,Rendimiento,Producción.comercial,Producción.autoconsumo,Programas.sociales,Asistencia.financiera,Ingresos.de.salario,Ingresos,Dependencia.económica.en.el.hombre,Demanda.empleos,Demanda.empleos.no.calificados,Demanda.empleos.calificados,Porcen.demanda.empleos.calificados,MUniDept,MuniDept,Tierra.a.producción.económica,Tierra.a.producción.autoconsumo,Educación,Lugares.para.excretos,Tiendas.y.comercios.mujeres,Auto.estima,Asistencia.escolar,Atraso.escolar,Educación.sexual,Espacamiento.de.los.embarazos,Lactancia,Optimismo.para.la.vida,Planificación.familiar,Repetición.escolar,Empleos,Empleos.calificados,Empleos.no.calificados,Trabajos.mujeres,Trabajo.infantil,Cuidados.niños,Desempleo,Marginación,Participación.social.mujeres,Cuidados.especiales,Salario.empleos.no.calificados,Salario.empleos.calificados,Precios.alimentos,Precios.agrícolas,Riqueza.familiar,Gastos.no.priorizados,Gastos,Inversiones.agrícolas,Costos.insumos,Fracción.tierras.a.hortalizas,Producción.milpa,Costumbre.de.consumo,Uso.de.orgánico
1,1,7869,1,0,1,5,0105,2.461880166,16075.38,0,0,3,0,0.000410566,87107.8792,NA,0,4,0,NA,1.75,711,0,0,12000,300,NA,-1,NA,0,0,NA,0,0,4,0,3840,3840,0.390625,0,0,0,NA,NA,105,NA,NA,7,1,2340,0,2,0.5,1,10.33333333,NA,1,1,1,0,0,0,0,0,NA,NA,1,0.25,0,0,0,0.065617155,NA,980,140,1151,0,0,NA,0,0,0
1,1,7896,1,NA,1,5,0105,1.402479702,20807.75,0,0,4,0,4.81E-05,71211.12,NA,0,5,0,NA,1.6,541.5,0,NA,20000,400,NA,-1,NA,0,0,NA,0,0,1,0,2545,2545,1,35,0,35,100,NA,105,NA,NA,6,1,0,0,2,0.333333333,1,7.666666667,NA,1,0.5,1,151.6666667,35,0,35,0,NA,NA,0,NA,0,0,0,0.059073389,NA,1170,40,981.5,0,0,NA,0,0,0
1,1,14399,1,0,1,5,0105,1.459968376,12155.75,0,0,2,0,0,45334.85,NA,0,1,0,NA,2,250.5,0,0,0,0,NA,0,NA,0,0,NA,0,0,2,400,165,165,0,21,21,0,0,NA,105,NA,NA,6,1,165,NA,2,NA,NA,NA,NA,NA,NA,NA,91,0,21,21,NA,NA,NA,0,NA,0,0,0,0.064886382,NA,850,0,250.5,0,0,NA,0,0,0
1,1,7897,1,0,1,5,0105,1.928273359,25517.78,0,0,1,0,7.84E-05,101435.5426,NA,0,5,0,NA,1.4,646.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,4140,4140,0.516908213,60,0,60,100,NA,105,NA,NA,9.666666667,1,0,0,2,-0.5,1,14.5,NA,1,0.333333333,1,0,0,0,0,0,NA,60,0.4,1,0,0,0,1.689129818,NA,6900,100,746.5,0,0,NA,0,0,0
1,1,7898,1,NA,1,5,0105,3.217926479,23383.83,0,0,2,0,0.004421859,85112.1252,NA,0,7,0,NA,1,790.8333333,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,0,3400,3400,0.258823529,85,0,85,100,NA,105,NA,NA,7,1,0,0,2,-1,1,11,NA,1,0.5,1,333.6666667,77,0,21,2,NA,4,0.166666667,1,0,Inf,69.04761905,0.539827675,NA,1900,80,870.8333333,0,0,NA,0,0,0
1,1,14380,1,NA,1,5,0105,1.863526851,24001.31,0,0,3,0,0.019082292,116411.8971,NA,0,6,0,NA,1.166666667,1007,0,0,0,0,NA,-1,NA,0,0,NA,0,0,4,0,4000,4000,1,0,0,0,NA,NA,105,NA,NA,6,1,0,0,2,-0.75,1,6,NA,1,0.25,1.25,0,0,0,0,1.5,NA,NA,0,NA,0,0,0,0.831546804,NA,2900,80,1087,0,0,NA,0,0,0
1,1,7893,1,NA,1,5,0105,3.266543897,14998.21,0,0,1,0,0.009134423,97857.116,NA,0,6,0,2,1.166666667,782,0,NA,50000,1500,NA,-1,NA,0,0,NA,0,0,1,0,2500,2500,1,0,0,0,NA,NA,105,NA,NA,9,1,0,0.333333333,1.75,NA,1,7,9,1,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0.057057628,NA,1925,200,2482,0,0,NA,0,0,0
1,1,14378,1,NA,1,5,0105,2.59995277,20142.41,0,0,1,0,0.01514218,114464.3061,NA,0,3,0,NA,2.666666667,599.5,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,3400,3400,0.647058824,0,0,0,NA,NA,105,NA,NA,7.5,1,0,1,2,NA,1,12,NA,1,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,1.747613008,NA,2700,100,699.5,0,0,NA,0,0,0
1,1,7895,1,1,1,5,0105,3.067108307,19994.24,0,0,3,0,0,84275.4671,NA,0,10,0,2,1,1042.6,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,0,8980,8980,0.623608018,3,0,3,100,NA,105,NA,NA,7.285714286,1,380,0,1.833333333,-2,1,9.25,0,1,0.5,1,0,0,0,0,0,1,3,0.111111111,1,0,0,0,0.067938826,NA,19825,200,1242.6,0,0,NA,0,0,0
1,1,16117,1,NA,1,6,0106,2.739618859,14091.97,0,0,3,0,0.000141925,88777.347,NA,0,2,0,NA,1,863.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3550,3550,0.732394366,0,0,0,NA,NA,106,NA,NA,7.5,1,950,0,2,NA,1,19,NA,1,1,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1.008262807,NA,6300,100,963.5,0,0,NA,0,0,0
1,1,13101,2,NA,1,6,0106,2.186543474,20569.44,0,0,4,0,0.02100203,108251.1654,NA,18,8,0,1,0.875,869.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,1400,1400,0,10,10,0,0,NA,106,NA,NA,NA,1,0,0,2,0.5,1,3.5,6,1,0.5,2,0,0,0,0,0,0,10,0,NA,0,0,0,0.077821602,NA,650,0,887.5,0,0,NA,0,0,0
1,1,13110,NA,NA,1,6,0106,2.22904347,11872,0,0,2,0,8.42E-05,40235.875,NA,0,1,0,NA,7,216.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1900,1900,1,70,0,70,100,NA,106,NA,NA,3,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,303.3333333,70,0,0,NA,NA,NA,0,NA,0,0,0,1.597223157,NA,855,0,216.5,0,0,NA,0,0,0
1,1,16116,1,1,1,6,0106,2.596566084,24905.27,0,0,2,0,0.004468934,119138.5107,NA,0,3,0,NA,2.666666667,974.5,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1734,1734,0,8,0,8,100,NA,106,NA,NA,14,1,1350,0,2,-1,1,18.5,NA,1,0.5,1,0,0,0,0,0,NA,8,0,NA,0,0,0,0.036458638,NA,950,80,1054.5,0,0,NA,0,0,0
1,1,16125,1,NA,1,6,0106,3.484509839,20173.4,0,0,2,0,0.000148711,138106.7045,NA,0,4,0,NA,1.75,1120,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4500,4500,0.888888889,22,0,22,100,NA,106,NA,NA,5.5,1,0,0,2,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,11,0,NA,0,0,0,1.19616304,NA,4910,80,1200,0,0,NA,0,0,0
1,1,16113,1,NA,1,6,0106,2.608203091,12088.22,0,0,2,0,0,86087.5402,NA,0,3,0,1,2.666666667,730.3333333,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,106,NA,NA,8.5,1,0,0,2,NA,1,14,0,1,1,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.050520053,NA,5250,0,730.3333333,0,0,NA,0,0,0
1,1,13106,1,NA,1,6,0106,2.317589531,11247.85,0,0,2,0,0,48947.1797,NA,427,6,0,1,1.166666667,461.2666667,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,4000,4000,0,20,0,20,100,NA,106,NA,NA,8,1,0,0,2,-1,1,20,NA,1,1,1,0,0,0,0,0,0,20,0,NA,1,0,0,0.051264784,NA,49775,0,888.2666667,0,0,NA,0,0,0
1,1,16118,1,NA,1,6,0106,3.575876826,20957.41,0,0,2,0,0,140727.4271,NA,0,5,0,NA,1.8,1192.666667,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,6000,6000,0,0,0,0,NA,NA,106,NA,NA,11.25,1,0,0,1.5,-1,1,15.83333333,NA,1,0.333333333,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.045340013,NA,35875,80,1272.666667,0,0,NA,0,0,0
1,1,14689,1,NA,1,6,0106,2.573959739,16530.6,0,780,1,0,0.001197779,73858.9732,NA,0,4,0,NA,2,850.5,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,106,NA,NA,12.33333333,1,0,NA,2,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.108552376,NA,13700,665,1515.5,0,0,NA,0,0,0
1,1,13107,1.333333333,NA,1,6,0106,2.28581004,14204.13,0,0,3,0,8.45E-05,71001.3196,NA,0,5,0,2,1.8,723.5833333,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,5500,5500,0.636363636,0,0,0,NA,NA,106,NA,NA,11.33333333,1,0,0,2,NA,1,15,12,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,1.079875818,NA,22350,100,823.5833333,0,0,NA,0,0,0
1,1,13108,1,NA,1,6,0106,2.826394003,11613.76,0,0,4,0,0.000378861,81320.969,NA,0,3,0,NA,3,617.0833333,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1400,1400,0.142857143,0,0,0,NA,NA,106,NA,NA,12,1,0,0,2,-2,1,9.25,NA,1,0.5,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,1.786282505,NA,17000,200,817.0833333,0,0,NA,0,0,0
1,1,13147,1,NA,1,6,0106,2.733769554,7985.07,0,600,1,0,0.000250467,42879.0771,NA,3,3,0,1,2.666666667,582.7666667,0,0,0,0,NA,NA,NA,0,0,NA,0,0,1,1400,7900,7900,0.493670886,0,0,0,NA,NA,106,NA,NA,14,1,0,0,1.5,NA,1,15,4,1,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,1.539743384,NA,30370,50,635.7666667,0,0,NA,0,0,0
1,1,13132,1,0,1,6,0106,2.396046362,15980.29,0,0,2,0,0.019148589,95566.592,NA,0,3,0,2,3,885,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,9500,9500,0.368421053,0,0,0,NA,NA,106,NA,NA,12,1,0,NA,2,NA,1,20,24,NA,0,NA,0,0,0,0,0,1,NA,0.5,1,0,0,0,3.105348778,NA,34450,300,1185,0,0,NA,0,0,0
1,1,14694,1,NA,1,6,0106,4.20541885,5353.94,0,0,2,0,0.014624744,31956.1444,NA,0,3,0,NA,3,309.5,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,12300,12300,0.406504065,77,0,77,100,NA,106,NA,NA,9.666666667,1,7300,0,2,NA,1,NA,NA,1,1,NA,273,63,0,0,NA,NA,14,0,NA,0,Inf,79.36507937,0.487513102,NA,65330,140,449.5,0,0,NA,0,0,0
1,1,13150,1,0,1,6,0106,3.039378813,8780.05,0,180,2,0,0.035307316,42509.1574,NA,0,4,0,NA,2.25,445,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,5000,5000,0.4,0,0,0,NA,NA,106,NA,NA,14,1,0,NA,2,-1,1,12,NA,NA,1,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.042955968,NA,131300,15,460,0,0,NA,0,0,0
1,1,13145,1,NA,1,6,0106,1.626753678,9937.6,0,400,1,0,0,64072.73,NA,70,4,0,1,2.25,531,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,6100,6100,1,0,0,0,NA,NA,106,NA,NA,13,1,0,0,2,NA,1,5.5,7.5,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.02275947,NA,110575,33.33333333,634.3333333,0,0,NA,0,0,0
1,1,13149,1,NA,1,6,0106,2.387075588,9894.27,0,0,2,0,0.000202137,63792.713,NA,0,6,0,NA,1.5,404,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,7000,7000,0.571428571,8,0,8,100,NA,106,NA,NA,11,1,0,0,1.8,1,NA,NA,NA,1,NA,1.5,0,0,0,0,0,NA,8,0,NA,0,0,0,0.047863116,NA,32360,200,604,0,0,NA,0,0,0
1,1,13133,1,NA,1,6,0106,1.518874171,8972,0,0,2,0,0,41774.3,NA,0,5,0,NA,2,221,0,14,25000,2600,NA,0,NA,0,0,NA,0,0,0,0,43535,43535,1,0,0,0,NA,NA,106,NA,NA,15.8,1,0,0,1.6,NA,1,11.66666667,NA,1,0.5,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.023267026,NA,74850,200,3021,0,0,NA,0,0,0
1,1,13146,1,NA,1,6,0106,2.663100725,26663.68,0,400,1,0,9.38E-05,134976.3127,NA,0,3,0,NA,3.333333333,1299.5,0,0,150000,3000,NA,0,NA,0,0,NA,0,0,0,0,7700,7700,0.909090909,0,0,0,NA,NA,106,NA,NA,17.5,1,0,0,2,0,1,12.66666667,NA,1,0.5,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,1.485064185,NA,153100,433.3333333,4732.833333,0,0,NA,0,0,0
1,1,13134,1,NA,1,6,0106,2.053196582,10758.17,200,0,1,0,0,40495.2,59000,0,7,0,NA,2,234,106000,0,2.00E+05,7900,NA,0,1,120,60,56.5,6780,0,0,0,28200,134200,0.425531915,0,0,0,NA,NA,106,120,0,13,1,0,0,1.666666667,0,1,NA,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.351330374,233.3333333,426700,0,67134,NA,50000,Inf,6400,0,0
1,1,13138,1,NA,1,6,0106,4.212013728,5665.56,0,0,1,0,0.053481033,18111.2485,NA,0,1,0,NA,9,208,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,106,NA,NA,9,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.065313802,NA,3300,200,408,0,0,NA,0,0,0
1,1,13135,1,NA,1,6,0106,3.16690519,7514.14,0,0,2,0,0,51870.885,NA,0,5,0,NA,1.8,327.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,12500,12500,0.68,147,0,147,100,NA,106,NA,NA,11.6,1,1800,0,1.5,-2,1.333333333,12.33333333,NA,1,0.5,1,637,147,0,98,NA,NA,NA,0,NA,0,0,0,1.177758274,NA,48800,800,1127.75,0,0,NA,0,0,0
1,1,16123,1,NA,1,6,0106,2.709146542,17671.15,0,0,1,0,0.031067588,86238.2377,NA,0,4,0,2,2,688.5,0,0,0,0,NA,1,NA,0,0,NA,0,0,0,0,5000,5000,1,0,0,0,NA,NA,106,NA,NA,10.5,1,0,0,2,NA,1,5,9.5,1,1,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,1.416411033,NA,6400,120,808.5,0,0,NA,0,0,0
1,1,13127,1,NA,1,6,0106,2.836487019,17680.45,0,0,1,0,0.000509037,78233.263,NA,0,2,0,NA,4.5,705.75,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,106,NA,NA,11,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1.90913388,NA,30400,0,705.75,0,0,NA,0,0,0
1,1,13136,1,NA,1,6,0106,2.975429064,17697,0,0,1,0,0.000113014,109115.1697,NA,0,3,0,NA,3,1116.5,0,NA,0,0,NA,1,NA,0,0,NA,0,0,0,0,28300,28300,0.929328622,56,56,0,0,NA,106,NA,NA,9.666666667,1,0,0,2,NA,1,11.33333333,NA,1,0,NA,242.6666667,0,56,0,NA,NA,NA,0,NA,0,0,0,1.450025737,NA,62250,280,1396.5,0,0,NA,0,0,0
1,1,13137,1,NA,1,6,0106,2.205792012,11114.53,0,0,1,0,0,56981.8586,NA,0,1,0,NA,9,382,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,106,NA,NA,12,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,2.187786886,NA,7400,80,462,0,0,NA,0,0,0
1,1,16124,1,NA,1,6,0106,2.904237018,23996.97,0,0,2,0,0.000375047,133172.3202,NA,0,3,0,NA,3.666666667,1006.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,5150,5150,0.582524272,0,0,0,NA,NA,106,NA,NA,12,1,2150,0,2,NA,1,NA,NA,1,0,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.055549976,NA,35602,200,1206.5,0,0,NA,0,0,0
1,1,16120,1,NA,1,6,0106,2.909557337,20247.96,0,0,2,0,0.000296326,101433.0877,NA,0,5,0,2,2,733,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3150,3150,0.19047619,0,0,0,NA,NA,106,NA,NA,7.666666667,1,1550,NA,2,-1,1,10,48,NA,0,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.910710214,NA,11400,40,773,0,0,NA,0,0,0
1,1,16121,1,NA,1,6,0106,2.840793658,9849,0,120,1,0,0.000609199,32913.6,NA,0,2,0,NA,4.5,537.4166667,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,13500,13500,0.407407407,0,0,0,NA,NA,106,NA,NA,15,1,0,NA,1,NA,1,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,3.10334623,NA,66800,410,947.4166667,0,0,NA,0,0,0
1,1,16122,1,NA,1,6,0106,2.414567747,15840.95,0,0,2,0,0,95733.5723,NA,0,5,0,NA,2,868.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3750,3750,0.2,0,0,0,NA,NA,106,NA,NA,9,1,0,NA,2,-1,1,11.5,NA,NA,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,1.259472661,NA,7850,400,1268.25,0,0,NA,0,0,0
1,1,2064,1,NA,1,6,0106,3.903392466,21884.73,0,0,2,0,0.034853069,182986.7957,NA,0,8,0,0,1.25,1580.833333,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,17400,17400,0.425287356,15,0,15,100,NA,106,NA,NA,11.42857143,1,0,0,2,NA,1,12,5,1,0.333333333,NA,0,0,0,0,0,1,15,0,NA,1,0,0,1.25128528,NA,49210,1200,2780.833333,0,0,NA,0,0,0
1,1,2054,2,0,1,6,0106,1.686949316,12282.6,0,0,4,0,0,51904.3046,NA,0,2,0,NA,1,288.25,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1290,1290,1,0,0,0,NA,NA,106,NA,NA,6,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.081870168,NA,1225,80,368.25,0,0,NA,0,0,0
1,1,2053,1,NA,1,6,0106,2.064173034,11868.97,0,0,3,0,0,51004.1678,NA,0,2,0,NA,1,417,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,3874,3874,0.5,0,0,0,NA,NA,106,NA,NA,12,1,0,0,2,NA,1,NA,NA,1,1,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,2.146534171,NA,1400,0,417,0,0,NA,0,0,0
1,1,2055,1,NA,1,6,0106,2.156112285,22939.32,0,0,3,0,0.00013078,96815.233,NA,0,3,0,NA,0.666666667,574,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4100,4100,0.365853659,0,0,0,NA,NA,106,NA,NA,6,1,0,NA,2,-2,1,17.5,NA,NA,1,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.019201179,NA,1325,100,674,0,0,NA,0,0,0
1,1,2279,1,NA,1,6,0106,2.798409722,10887.17,0,0,2,0,0,60906.3575,NA,0,2,0,NA,4,491,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3000,3000,1,0,0,0,NA,NA,106,NA,NA,15,1,0,NA,2,NA,1,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,0.5,1,0,0,0,1.716644916,NA,7850,0,491,0,0,NA,0,0,0
1,1,2077,1.5,NA,1,6,0106,2.418760955,19111.7,0,0,4,0,0,93614.9147,NA,0,5,0,NA,1.6,722.75,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,3100,3100,0.35483871,77,77,0,0,NA,106,NA,NA,9,1,0,0,2,-1,1,13.5,NA,1,0,1,333.6666667,0,77,0,0,NA,NA,0,NA,0,0,0,0.024437897,NA,6600,0,722.75,0,0,NA,0,0,0
1,1,2278,NA,NA,1,6,0106,2.356727652,6505.7,0,0,1,0,0,34838.4607,NA,0,1,0,NA,7,254,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,106,NA,NA,NA,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.034991166,NA,3720,100,354,0,0,NA,0,0,0
1,1,2086,1,NA,1,6,0106,2.321261569,12790.47,0,0,3,0,0,89114.8398,NA,0,3,0,NA,3,620.0833333,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1500,1500,0,0,0,0,NA,NA,106,NA,NA,9.333333333,1,0,0,1.666666667,NA,1,NA,NA,1,0,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1.990243374,NA,1450,400,1020.083333,0,0,NA,0,0,0
1,1,2085,1,NA,1,6,0106,2.699898865,14172.09,0,0,1,0,0.000635051,74632.4216,NA,643,5,0,1,2,587.45,0,84,4000,400,NA,-1,NA,0,0,NA,0,0,0,0,7750,7750,0.612903226,0,0,0,NA,NA,106,NA,NA,11.25,1,0,0,1.75,NA,1,17,NA,1,1,1,0,0,0,0,0,1,NA,0,NA,0,0,0,1.929257912,NA,13420,0,1630.45,0,0,NA,0,0,0
1,1,2061,1,NA,1,6,0106,1,14031.6,0,0,2,0,0,41796,NA,0,3,0,NA,3,210,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2500,2500,1,0,0,0,NA,NA,106,NA,NA,12,1,0,0,2,-1,1,NA,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.010274828,NA,7820,0,210,0,0,NA,0,0,0
1,1,2084,1,NA,1,6,0106,2.763160328,14936.48,0,336,1,0,0,85461.4117,NA,0,4,0,NA,2.25,834,0,216,25000,1638,NA,-1,NA,0,0,NA,0,0,0,0,6890,6890,0.651669086,0,0,0,NA,NA,106,NA,NA,9.75,1,0,0.5,1.75,NA,1,NA,NA,1,1,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,3.408537652,NA,18865,1028,3500,0,0,NA,0,0,0
1,1,12234,1,NA,1,7,0107,1,10615,0,0,1,0,0,25701.35,NA,0,4,0,NA,2.25,104.5,0,0,22000,540,NA,-1,NA,0,0,NA,0,0,0,0,11853,11853,0.789082933,115,0,115,100,NA,107,NA,NA,15.33333333,1,0,NA,2,NA,1,NA,NA,NA,0,NA,485.3333333,112,0,56,NA,NA,3,0.333333333,0,0,Inf,96.42857143,0.109145792,NA,46850,0,644.5,0,0,NA,0,0,0
1,1,15613,1,1,1,7,0107,2.277817295,34192.84,0,0,2,0,0.030946245,177880.8569,NA,0,5,0,NA,0.4,1017.833333,0,0,0,0,NA,-1,NA,0,0,NA,0,0,6,0,4000,4000,0.75,4,0,4,100,NA,107,NA,NA,4,1,0,0,2,0,1.666666667,5.5,NA,1,1,1,0,0,0,0,0,NA,4,0,NA,0,0,0,0.065694738,NA,16320,100,1117.833333,0,0,NA,0,0,0
1,1,12240,NA,NA,1,7,0107,2.504472367,11848.33,0,0,2,0,8.44E-05,57058.1973,NA,0,1,0,NA,2,340,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,107,NA,NA,5,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,1,0,0,0,0,0.077697671,NA,1075,0,340,0,0,NA,0,0,0
1,1,12201,1,NA,1,7,0107,1.270453066,17158.5,0,0,2,0,0,56554.73,NA,0,2,0,NA,3.5,366,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,1280,1280,0,0,0,0,NA,NA,107,NA,NA,9,1,0,0,2,-1,1,31,NA,1,0.5,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.021038373,NA,750,100,466,0,0,NA,0,0,0
1,1,12235,1,0,1,7,0107,1.80726084,30139.92,0,0,1,0,0.000132714,118673.5208,NA,0,4,0,NA,2.25,733.2,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,8400,8400,0.511904762,0,0,0,NA,NA,107,NA,NA,14.25,1,0,0,1.25,NA,1,17.5,NA,1,1,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,1.697140174,NA,34675,80,813.2,0,0,NA,0,0,0
1,1,12245,1,NA,1,7,0107,2.731660093,14460.8,0,0,1,0,0,103633.0094,NA,0,4,0,NA,2,648.9,0,0,0,0,NA,-1,NA,0,0,NA,0,0,1,0,3100,3100,0,0,0,0,NA,NA,107,NA,NA,10,1,0,0,2,NA,1,30,NA,1,0.5,NA,0,0,0,0,NA,NA,NA,0.25,1,0,0,0,0.041951205,NA,3925,120,768.9,0,0,NA,0,0,0
1,1,12203,1,1,1,7,0107,1.848340064,44644.58,0,0,2,0,0.000111996,184186.9818,NA,100,9,0,0,1.111111111,1201.5,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,4530,4530,0.353200883,22,0,22,100,NA,107,NA,NA,7.833333333,1,230,0,2,-1,1,11.75,0,1,0,1,0,0,0,0,0,0,11,0,NA,1,0,0,0.034993092,NA,3475,100,1401.5,0,0,NA,0,0,0
1,1,12204,1,NA,1,7,0107,2.193690899,37831.58,0,50,2,0,0.032022453,162162.9017,NA,0,6,0,NA,0.833333333,1082.333333,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,7020,7020,0.441595442,0,0,0,NA,NA,107,NA,NA,14.4,1,0,0,1.8,-1,1.333333333,16,NA,1,0.5,1,0,0,0,0,0,NA,NA,0.166666667,0,0,0,0,0.125285057,NA,139860,604.1666667,1686.5,0,0,NA,0,0,0
1,1,10760,1,0,1,7,0107,2.17449621,10760.26,0,0,1,0,0.224901629,40972.8,NA,0,1,0,NA,7,202.6,0,0,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,107,NA,NA,12,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,2.310283365,NA,2325,0,202.6,0,0,NA,0,0,0
